"sample_id","material_id","structure_id","snapshot_id","seed","label_family","label_name","label_provenance_id","label_value","label_unit","label_direction_class","label_method","label_source_type","source_citation_or_doi","is_external_to_graph_proxy","synthetic_label_flag","material_validation_allowed","synthetic_only_not_material_validation","forbidden_if_graph_generated","graph_convention_provenance_id","OI_formula_source","OI_ref_value","graph_cutoff_rule","laplacian_convention","rho_convention","attack_matching_rule","B0_OI_norm","B0_onsite_variance","B0_carrier_density","B0_finite_size","B0_batch_or_family","G1_lambda2_Lsym","G1_rho_A_budget_norm","G1_attack_gap_lambda2","label_forbidden_control_audit","validation_use","notes"
"bottleneck_019","synthetic_only_not_material","SYN-C2-R2-bottleneck_019","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.6655818914348024","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","71.99999999999999","0.21830856184886505","1.1854575890111159","0.027777777777777776","bottleneck","0.14476540046586095","0.05733342863978535","0.27573274077966115","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_019","synthetic_only_not_material","SYN-C2-R2-bottleneck_019","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.6490470654784852","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","71.99999999999999","0.21830856184886505","1.1854575890111159","0.027777777777777776","bottleneck","0.14476540046586095","0.05733342863978535","0.27573274077966115","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_020","synthetic_only_not_material","SYN-C2-R2-bottleneck_020","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.5840276675885177","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.17548308329422674","0.9313024063010811","0.027777777777777776","bottleneck","0.11583703221971445","0.058841810546334826","0.03581875624788611","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_020","synthetic_only_not_material","SYN-C2-R2-bottleneck_020","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.737130038516963","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.17548308329422674","0.9313024063010811","0.027777777777777776","bottleneck","0.11583703221971445","0.058841810546334826","0.03581875624788611","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_021","synthetic_only_not_material","SYN-C2-R2-bottleneck_021","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.448446577838261","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.33315271632531196","0.8323775431144388","0.027777777777777776","bottleneck","0.14111349860060796","0.056658285056642554","-0.23814753515365308","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_021","synthetic_only_not_material","SYN-C2-R2-bottleneck_021","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.8885609572375213","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.33315271632531196","0.8323775431144388","0.027777777777777776","bottleneck","0.14111349860060796","0.056658285056642554","-0.23814753515365308","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_022","synthetic_only_not_material","SYN-C2-R2-bottleneck_022","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.582259304486639","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.00000000000001","0.10808980176453076","1.1223104831056816","0.027777777777777776","bottleneck","0.1396332567399931","0.05669960645653538","0.09144286891229997","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_022","synthetic_only_not_material","SYN-C2-R2-bottleneck_022","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.723373933249558","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.00000000000001","0.10808980176453076","1.1223104831056816","0.027777777777777776","bottleneck","0.1396332567399931","0.05669960645653538","0.09144286891229997","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_023","synthetic_only_not_material","SYN-C2-R2-bottleneck_023","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.5348767784677335","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.33561874854610935","1.083291229857354","0.027777777777777776","bottleneck","0.13856607171240146","0.05671125213420804","0.145644730959319","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_023","synthetic_only_not_material","SYN-C2-R2-bottleneck_023","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.625502235344189","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.33561874854610935","1.083291229857354","0.027777777777777776","bottleneck","0.13856607171240146","0.05671125213420804","0.145644730959319","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_024","synthetic_only_not_material","SYN-C2-R2-bottleneck_024","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.545931222366904","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","71.99999999999999","0.1909106494869175","0.961524508124603","0.027777777777777776","bottleneck","0.12824577475255405","0.05663532163268016","-0.14832653336492982","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_024","synthetic_only_not_material","SYN-C2-R2-bottleneck_024","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.884618341999427","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","71.99999999999999","0.1909106494869175","0.961524508124603","0.027777777777777776","bottleneck","0.12824577475255405","0.05663532163268016","-0.14832653336492982","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_025","synthetic_only_not_material","SYN-C2-R2-bottleneck_025","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.55835798073249","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.15023109824982314","1.136796775452864","0.027777777777777776","bottleneck","0.11214203900449729","0.05590423580316672","-0.025498976787760447","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_025","synthetic_only_not_material","SYN-C2-R2-bottleneck_025","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.7607343222486698","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.15023109824982314","1.136796775452864","0.027777777777777776","bottleneck","0.11214203900449729","0.05590423580316672","-0.025498976787760447","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_026","synthetic_only_not_material","SYN-C2-R2-bottleneck_026","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.6515075101728245","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.11845868809483798","0.8497329325333864","0.027777777777777776","bottleneck","0.1334523942844777","0.05770499796656762","-0.1513467565883706","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_026","synthetic_only_not_material","SYN-C2-R2-bottleneck_026","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","3.0012434219575224","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.11845868809483798","0.8497329325333864","0.027777777777777776","bottleneck","0.1334523942844777","0.05770499796656762","-0.1513467565883706","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_027","synthetic_only_not_material","SYN-C2-R2-bottleneck_027","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.6412940767516995","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.06509090112947805","1.1408429441085646","0.027777777777777776","bottleneck","0.1490255610578235","0.05629552137078567","-0.19758376966502975","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_027","synthetic_only_not_material","SYN-C2-R2-bottleneck_027","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","3.057560367142744","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.06509090112947805","1.1408429441085646","0.027777777777777776","bottleneck","0.1490255610578235","0.05629552137078567","-0.19758376966502975","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_028","synthetic_only_not_material","SYN-C2-R2-bottleneck_028","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.6477407824209","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.18558589914216017","0.891920681385032","0.027777777777777776","bottleneck","0.11234538527501246","0.05609051246541135","-0.03442276664115995","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_028","synthetic_only_not_material","SYN-C2-R2-bottleneck_028","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.8584738888379637","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.18558589914216017","0.891920681385032","0.027777777777777776","bottleneck","0.11234538527501246","0.05609051246541135","-0.03442276664115995","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_029","synthetic_only_not_material","SYN-C2-R2-bottleneck_029","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.4216791144343914","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.30378520800034237","1.167279224771848","0.027777777777777776","bottleneck","0.12424139338698417","0.05735895979110207","0.05473912641011967","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_029","synthetic_only_not_material","SYN-C2-R2-bottleneck_029","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.571200130084458","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.30378520800034237","1.167279224771848","0.027777777777777776","bottleneck","0.12424139338698417","0.05735895979110207","0.05473912641011967","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_030","synthetic_only_not_material","SYN-C2-R2-bottleneck_030","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.632812322399401","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","71.99999999999999","0.1652558993909794","0.8464721014391157","0.027777777777777776","bottleneck","0.12675908820813916","0.057244297738056185","0.055182637406037446","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_030","synthetic_only_not_material","SYN-C2-R2-bottleneck_030","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.78596248986699","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","71.99999999999999","0.1652558993909794","0.8464721014391157","0.027777777777777776","bottleneck","0.12675908820813916","0.057244297738056185","0.055182637406037446","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_031","synthetic_only_not_material","SYN-C2-R2-bottleneck_031","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.518027793690775","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.27590527665246783","1.1584639900387963","0.027777777777777776","bottleneck","0.148380459104635","0.05631858301658745","-0.018688795745524373","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_031","synthetic_only_not_material","SYN-C2-R2-bottleneck_031","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.772256444429163","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.27590527665246783","1.1584639900387963","0.027777777777777776","bottleneck","0.148380459104635","0.05631858301658745","-0.018688795745524373","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_032","synthetic_only_not_material","SYN-C2-R2-bottleneck_032","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.7351023578704203","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.05806458936591405","1.172850111472231","0.027777777777777776","bottleneck","0.1080639858012141","0.058737572754912155","-0.007195761098585048","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_032","synthetic_only_not_material","SYN-C2-R2-bottleneck_032","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.9144809201410897","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.05806458936591405","1.172850111472231","0.027777777777777776","bottleneck","0.1080639858012141","0.058737572754912155","-0.007195761098585048","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_033","synthetic_only_not_material","SYN-C2-R2-bottleneck_033","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.4972108382647327","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.23902632543483515","1.1635376988835004","0.027777777777777776","bottleneck","0.10636627127485189","0.05804481996056275","-0.0527371896152477","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_033","synthetic_only_not_material","SYN-C2-R2-bottleneck_033","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.714860342958219","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.23902632543483515","1.1635376988835004","0.027777777777777776","bottleneck","0.10636627127485189","0.05804481996056275","-0.0527371896152477","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
